Unnamed: 0,province,city,date,price,compare,forecast
2013-06-30,内蒙古,呼和浩特,2013-06-30,6611.0,1.48%↓,6730.434960614532
2013-07-31,内蒙古,呼和浩特,2013-07-31,6587.0,0.36%↓,6613.5274397364965
2013-08-31,内蒙古,呼和浩特,2013-08-31,6611.0,0.36%↑,6589.0009238260545
2013-09-30,内蒙古,呼和浩特,2013-09-30,6612.0,0.02%↑,6592.920405578709
2013-10-31,内蒙古,呼和浩特,2013-10-31,6658.0,0.7%↑,6609.789075708656
2013-11-30,内蒙古,呼和浩特,2013-11-30,6740.0,1.23%↑,6646.3390588309485
2013-12-31,内蒙古,呼和浩特,2013-12-31,6714.0,0.39%↓,6722.4124530186045
2014-01-31,内蒙古,呼和浩特,2014-01-31,6700.0,0.21%↓,6726.1701796884245
2014-02-28,内蒙古,呼和浩特,2014-02-28,6675.0,0.37%↓,6701.681629375068
2014-03-31,内蒙古,呼和浩特,2014-03-31,6696.0,0.31%↑,6674.207671680639
2014-04-30,内蒙古,呼和浩特,2014-04-30,6751.0,0.82%↑,6698.153723949084
2014-05-31,内蒙古,呼和浩特,2014-05-31,6768.0,0.25%↑,6735.099696745863
2014-06-30,内蒙古,呼和浩特,2014-06-30,6724.0,0.65%↓,6775.474597314572
2014-07-31,内蒙古,呼和浩特,2014-07-31,6637.0,1.29%↓,6731.771098288386
2014-08-31,内蒙古,呼和浩特,2014-08-31,6639.0,0.03%↑,6650.161711638679
2014-09-30,内蒙古,呼和浩特,2014-09-30,6688.0,0.74%↑,6636.346596425261
2014-10-31,内蒙古,呼和浩特,2014-10-31,6680.0,0.12%↓,6671.784704835127
2014-11-30,内蒙古,呼和浩特,2014-11-30,6233.0,6.69%↓,6687.676242879937
2014-12-31,内蒙古,呼和浩特,2014-12-31,5038.0,19.17%↓,6292.753692117223
2015-01-31,内蒙古,呼和浩特,2015-01-31,4868.0,3%↓,5195.651951007023
2015-02-28,内蒙古,呼和浩特,2015-02-28,4464.0,8%↓,4804.171118047225
2015-03-31,内蒙古,呼和浩特,2015-03-31,5845.0,31%↑,4380.7355759522
2015-04-30,内蒙古,呼和浩特,2015-04-30,5934.0,2%↑,5633.195197753435
2015-05-31,内蒙古,呼和浩特,2015-05-31,6058.0,2%↑,5747.259090212923
2015-06-30,内蒙古,呼和浩特,2015-06-30,6080.0,--,6230.865718173662
2015-07-31,内蒙古,呼和浩特,2015-07-31,6527.0,7%↑,5843.976373133338
2015-08-31,内蒙古,呼和浩特,2015-08-31,7781.0,19%↑,6607.301371493631
2015-09-30,内蒙古,呼和浩特,2015-09-30,6734.0,13%↓,7507.285953200353
2015-10-31,内蒙古,呼和浩特,2015-10-31,6132.0,9%↓,6971.089543152291
2015-11-30,内蒙古,呼和浩特,2015-11-30,7028.0,15%↑,6356.999662375979
2015-12-31,内蒙古,呼和浩特,2015-12-31,5462.0,22%↓,6641.947794333987
2016-01-31,内蒙古,呼和浩特,2016-01-31,6512.0,19.23%↑,5918.62421958059
2016-02-29,内蒙古,呼和浩特,2016-02-29,6502.0,0.15%↓,6276.438521661536
2016-03-31,内蒙古,呼和浩特,2016-03-31,6455.0,0.72%↓,6305.338722442841
2016-04-30,内蒙古,呼和浩特,2016-04-30,6478.0,0.37%↑,6833.207087563522
2016-05-31,内蒙古,呼和浩特,2016-05-31,6475.0,0.03%↓,6085.662493057246
2016-06-30,内蒙古,呼和浩特,2016-06-30,6566.0,1.42%↑,6773.22180282592
2016-07-31,内蒙古,呼和浩特,2016-07-31,6546.0,0.29%↓,6395.8341804366555
2016-08-31,内蒙古,呼和浩特,2016-08-31,6557.0,0.18%↑,6575.759687564517
2016-09-30,内蒙古,呼和浩特,2016-09-30,6565.0,0.13%↑,6637.5223042280295
2016-10-31,内蒙古,呼和浩特,2016-10-31,6569.0,0.07%↑,6441.706723524892
2016-11-30,内蒙古,呼和浩特,2016-11-30,6611.0,0.65%↑,6697.863074160986
2016-12-31,内蒙古,呼和浩特,2016-12-31,6651.0,0.61%↑,6517.342250950722
2017-01-31,内蒙古,呼和浩特,2017-01-31,6793.0,2.15%↑,6695.9481277329405
2017-02-28,内蒙古,呼和浩特,2017-02-28,6815.0,0.33%↑,6778.54001552722
2017-03-31,内蒙古,呼和浩特,2017-03-31,6851.0,0.01%↑,6795.652236421344
2017-04-30,内蒙古,呼和浩特,2017-04-30,6939.0,1.29%↑,6908.8446194103235
2017-05-31,内蒙古,呼和浩特,2017-05-31,7073.0,0.04%↑,6891.399332012204
2017-06-30,内蒙古,呼和浩特,2017-06-30,7170.0,1.38%↑,7108.324102099196
2017-07-31,内蒙古,呼和浩特,2017-07-31,7256.0,0.03%↑,7162.009514948807
2017-08-31,内蒙古,呼和浩特,2017-08-31,7369.0,1.57%↑,7274.737752435848
2017-09-30,内蒙古,呼和浩特,2017-09-30,7531.0,2.21%↑,7389.7125453351355
2017-10-31,内蒙古,呼和浩特,2017-10-31,7646.0,0.03%↑,7528.436393031672
2017-11-30,内蒙古,呼和浩特,2017-11-30,7775.0,1.69%↑,7682.305436351379
2017-12-31,内蒙古,呼和浩特,2017-12-31,7957.0,0.02%↑,7793.121986670129
2018-01-31,内蒙古,呼和浩特,2018-01-31,8044.0,1.1%↑,7978.465043272486
2018-02-28,内蒙古,呼和浩特,2018-02-28,8200.0,1.94%↑,8088.412172347859
2018-03-31,内蒙古,呼和浩特,2018-03-31,8402.0,0.05%↑,8232.662915312381
2018-04-30,内蒙古,呼和浩特,2018-04-30,8610.0,2.48%↑,8428.328898011272
2018-05-31,内蒙古,呼和浩特,2018-05-31,8846.0,--,8653.35884431251
2018-06-30,内蒙古,呼和浩特,2018-06-30,9096.0,2.83%↑,8880.829766115321
2018-07-31,内蒙古,呼和浩特,2018-07-31,9389.0,3.22%↑,9143.616851337083
2018-08-31,内蒙古,呼和浩特,2018-08-31,9952.0,6%↑,9436.350783939915
2018-09-30,内蒙古,呼和浩特,2018-09-30,10093.0,1.42%↑,9966.155497931712
2018-10-31,内蒙古,呼和浩特,2018-10-31,10121.0,0.29%↑,10191.327469605558
2018-11-30,内蒙古,呼和浩特,2018-11-30,10366.0,2.43%↑,10263.251913631722
2018-12-31,内蒙古,呼和浩特,2018-12-31,10551.0,1.79%↑,10414.67014840394
2019-01-31,内蒙古,呼和浩特,2019-01-31,10649.0,0.94%↑,10669.862002981086
2019-02-28,内蒙古,呼和浩特,2019-02-28,10826.0,1.67%↑,10759.44972403116
2019-03-31,内蒙古,呼和浩特,2019-03-31,10931.0,0.98%↑,10920.095420123698
2019-04-30,内蒙古,呼和浩特,2019-04-30,11002.0,0.66%↑,11054.20826680294
2019-05-31,内蒙古,呼和浩特,2019-05-31,11039.0,0.34%↑,11117.380655591283
2019-06-30,内蒙古,呼和浩特,2019-06-30,11111.0,0.65%↑,11161.309826678596
2019-07-31,内蒙古,呼和浩特,2019-07-31,11217.0,0.95%↑,11227.194917902763
2019-08-31,内蒙古,呼和浩特,2019-08-31,11412.0,1.74%↑,11318.3193030273
2019-09-30,内蒙古,呼和浩特,2019-09-30,11277.0,1.18%↓,11511.350643735657
2019-10-31,内蒙古,呼和浩特,2019-10-31,11336.0,0.52%↑,11418.289629820609
2019-11-30,内蒙古,呼和浩特,2019-11-30,11366.0,0.27%↑,11458.137407168586
2019-12-31,内蒙古,呼和浩特,2019-12-31,11375.0,0.08%↑,11445.98472489097
2020-01-31,内蒙古,呼和浩特,2020-01-31,11502.0,1.12%↑,11517.06658184269
2020-02-29,内蒙古,呼和浩特,2020-02-29,11737.0,2.05%↑,11563.382331937664
2020-03-31,内蒙古,呼和浩特,2020-03-31,11741.0,0.04%↑,11822.073590159185
2020-04-30,内蒙古,呼和浩特,2020-04-30,11706.0,0.29%↓,11856.081068876696
2020-05-31,内蒙古,呼和浩特,2020-05-31,,,11822.84469724304
2020-06-30,内蒙古,呼和浩特,2020-06-30,,,11905.686802273209
2020-07-31,内蒙古,呼和浩特,2020-07-31,,,11997.973045388622
2015-08-31,内蒙古,巴彦淖尔市,2015-08-31,5017.0,--,0.0
2015-09-30,内蒙古,巴彦淖尔市,2015-09-30,5037.0,--,8308.941294962242
2015-10-31,内蒙古,巴彦淖尔市,2015-10-31,5061.0,--,4998.724924896522
2015-11-30,内蒙古,巴彦淖尔市,2015-11-30,5086.0,--,4751.631571625887
2015-12-31,内蒙古,巴彦淖尔市,2015-12-31,5050.0,1%↓,6113.142331313106
2016-01-31,内蒙古,巴彦淖尔市,2016-01-31,5050.0,0.83%↓,5188.041617276464
2016-02-29,内蒙古,巴彦淖尔市,2016-02-29,5015.0,0.69%↓,5099.0808611812645
2016-03-31,内蒙古,巴彦淖尔市,2016-03-31,5146.0,2.62%↑,5070.6907092563815
2016-04-30,内蒙古,巴彦淖尔市,2016-04-30,5156.0,0.21%↑,5172.043524963249
2016-05-31,内蒙古,巴彦淖尔市,2016-05-31,5152.0,0.06%↓,5179.861929321398
2016-06-30,内蒙古,巴彦淖尔市,2016-06-30,5181.0,0.58%↑,5147.70803829177
2016-07-31,内蒙古,巴彦淖尔市,2016-07-31,5192.0,0.23%↑,5194.756324062927
2016-08-31,内蒙古,巴彦淖尔市,2016-08-31,5253.0,1.18%↑,5222.971478477177
2016-09-30,内蒙古,巴彦淖尔市,2016-09-30,5270.0,0.34%↑,5301.700509357186
2016-10-31,内蒙古,巴彦淖尔市,2016-10-31,5273.0,0.07%↑,5299.648677493381
2016-11-30,内蒙古,巴彦淖尔市,2016-11-30,5318.0,0.86%↑,5284.063616888872
2016-12-31,内蒙古,巴彦淖尔市,2016-12-31,5333.0,0.28%↑,5321.392678577558
2017-01-31,内蒙古,巴彦淖尔市,2017-01-31,5309.0,0.44%↓,5362.912942031409
2017-02-28,内蒙古,巴彦淖尔市,2017-02-28,5312.0,0.06%↑,5343.420637090228
2017-03-31,内蒙古,巴彦淖尔市,2017-03-31,5317.0,--,5327.84042699677
2017-04-30,内蒙古,巴彦淖尔市,2017-04-30,5316.0,--,5315.914595282841
2017-05-31,内蒙古,巴彦淖尔市,2017-05-31,5316.0,--,5325.036498184554
2017-06-30,内蒙古,巴彦淖尔市,2017-06-30,5316.0,--,5337.495197219051
2017-07-31,内蒙古,巴彦淖尔市,2017-07-31,5316.0,--,5341.8457749852005
2017-08-31,内蒙古,巴彦淖尔市,2017-08-31,5295.0,0.38%↓,5328.523660361616
2017-09-30,内蒙古,巴彦淖尔市,2017-09-30,5316.0,0.4%↑,5293.463325301698
2017-10-31,内蒙古,巴彦淖尔市,2017-10-31,5336.0,0.02%↑,5316.50561469252
2017-11-30,内蒙古,巴彦淖尔市,2017-11-30,5355.0,0.36%↑,5357.249182835913
2017-12-31,内蒙古,巴彦淖尔市,2017-12-31,5317.0,--,5392.245644234713
2018-01-31,内蒙古,巴彦淖尔市,2018-01-31,5322.0,0.1%↑,5331.1087333177
2018-02-28,内蒙古,巴彦淖尔市,2018-02-28,5305.0,0.31%↓,5306.6478750539645
2018-03-31,内蒙古,巴彦淖尔市,2018-03-31,5322.0,0.03%↑,5286.114347253175
2018-04-30,内蒙古,巴彦淖尔市,2018-04-30,5512.0,3.57%↑,5342.787988515442
2018-05-31,内蒙古,巴彦淖尔市,2018-05-31,5522.0,--,5574.575442771056
2018-06-30,内蒙古,巴彦淖尔市,2018-06-30,5739.0,3.93%↑,5604.220771810558
2018-07-31,内蒙古,巴彦淖尔市,2018-07-31,5773.0,0.61%↑,5786.385951747113
2018-08-31,内蒙古,巴彦淖尔市,2018-08-31,5740.0,0.57%↓,5774.3759114864915
2018-09-30,内蒙古,巴彦淖尔市,2018-09-30,5699.0,0.71%↓,5750.53361419362
2018-10-31,内蒙古,巴彦淖尔市,2018-10-31,5670.0,0.5%↓,5677.033074651312
2018-11-30,内蒙古,巴彦淖尔市,2018-11-30,5702.0,0.57%↑,5683.6459840825255
2018-12-31,内蒙古,巴彦淖尔市,2018-12-31,5745.0,0.77%↑,5728.993597671573
2019-01-31,内蒙古,巴彦淖尔市,2019-01-31,5668.0,1.33%↓,5801.266617906086
2019-02-28,内蒙古,巴彦淖尔市,2019-02-28,5583.0,1.49%↓,5688.109637908567
2019-03-31,内蒙古,巴彦淖尔市,2019-03-31,5536.0,0.83%↓,5545.248694493587
2019-04-30,内蒙古,巴彦淖尔市,2019-04-30,5472.0,1.15%↓,5468.209411152374
2019-05-31,内蒙古,巴彦淖尔市,2019-05-31,5432.0,0.73%↓,5471.596893621144
2019-06-30,内蒙古,巴彦淖尔市,2019-06-30,5457.0,0.48%↑,5482.23076243463
2019-07-31,内蒙古,巴彦淖尔市,2019-07-31,5516.0,1.09%↑,5501.37342294566
2019-08-31,内蒙古,巴彦淖尔市,2019-08-31,5521.0,0.1%↑,5516.877635929994
2019-09-30,内蒙古,巴彦淖尔市,2019-09-30,5508.0,0.23%↓,5506.2725513407995
2019-10-31,内蒙古,巴彦淖尔市,2019-10-31,5495.0,0.23%↓,5501.600994334327
2019-11-30,内蒙古,巴彦淖尔市,2019-11-30,5489.0,0.09%↓,5507.270504774521
2019-12-31,内蒙古,巴彦淖尔市,2019-12-31,5489.0,0.01%↑,5508.878015755797
2020-01-31,内蒙古,巴彦淖尔市,2020-01-31,5501.0,0.23%↑,5497.4365420572085
2020-02-29,内蒙古,巴彦淖尔市,2020-02-29,5493.0,0.13%↓,5497.16375731993
2020-03-31,内蒙古,巴彦淖尔市,2020-03-31,5479.0,0.25%↓,5490.837197962247
2020-04-30,内蒙古,巴彦淖尔市,2020-04-30,5494.0,0.29%↑,5485.6621038580715
2020-05-31,内蒙古,巴彦淖尔市,2020-05-31,,,5503.7587345016855
2020-06-30,内蒙古,巴彦淖尔市,2020-06-30,,,5516.336891401058
2020-07-31,内蒙古,巴彦淖尔市,2020-07-31,,,5526.336620513672
2018-06-30,内蒙古,海拉尔,2018-06-30,4763.0,--,0.0
2018-07-31,内蒙古,海拉尔,2018-07-31,4801.0,0.8%↑,6433.609210779256
2018-08-31,内蒙古,海拉尔,2018-08-31,4865.0,1.35%↑,6277.927361056363
2018-09-30,内蒙古,海拉尔,2018-09-30,4867.0,0.04%↑,6468.141473648162
2018-10-31,内蒙古,海拉尔,2018-10-31,4794.0,1.49%↓,4911.490238212508
2018-11-30,内蒙古,海拉尔,2018-11-30,4791.0,0.05%↓,4832.740991985267
2018-12-31,内蒙古,海拉尔,2018-12-31,4831.0,0.85%↑,4759.601422324638
2019-01-31,内蒙古,海拉尔,2019-01-31,4797.0,0.7%↓,4817.9535259453605
2019-02-28,内蒙古,海拉尔,2019-02-28,4815.0,0.39%↑,4817.239858940611
2019-03-31,内蒙古,海拉尔,2019-03-31,4702.0,2.33%↓,4798.654066311588
2019-04-30,内蒙古,海拉尔,2019-04-30,4657.0,0.95%↓,4653.866504377728
2019-05-31,内蒙古,海拉尔,2019-05-31,4652.0,0.09%↓,4643.22866406728
2019-06-30,内蒙古,海拉尔,2019-06-30,4621.0,0.65%↓,4633.791662228347
2019-07-31,内蒙古,海拉尔,2019-07-31,4577.0,0.95%↓,4593.607815279517
2019-08-31,内蒙古,海拉尔,2019-08-31,4552.0,0.53%↓,4551.170262630947
2019-09-30,内蒙古,海拉尔,2019-09-30,4573.0,0.47%↑,4527.451951686885
2019-10-31,内蒙古,海拉尔,2019-10-31,4589.0,0.37%↑,4567.429966585962
2019-11-30,内蒙古,海拉尔,2019-11-30,4630.0,0.91%↑,4584.327709759726
2019-12-31,内蒙古,海拉尔,2019-12-31,4640.0,0.23%↑,4625.323647621369
2020-01-31,内蒙古,海拉尔,2020-01-31,4629.0,0.22%↓,4638.6808071963205
2020-02-29,内蒙古,海拉尔,2020-02-29,4645.0,0.36%↑,4611.379098686952
2020-03-31,内蒙古,海拉尔,2020-03-31,4639.0,0.11%↓,4640.659937392884
2020-04-30,内蒙古,海拉尔,2020-04-30,4629.0,0.2%↓,4638.975077600279
2020-05-31,内蒙古,海拉尔,2020-05-31,,,4606.079313375038
2020-06-30,内蒙古,海拉尔,2020-06-30,,,4595.103693570427
2020-07-31,内蒙古,海拉尔,2020-07-31,,,4590.198930329966
2015-04-30,内蒙古,赤峰,2015-04-30,5685.0,--,0.0
2015-05-31,内蒙古,赤峰,2015-05-31,5706.0,--,8149.843551807855
2015-06-30,内蒙古,赤峰,2015-06-30,5776.0,1%↑,6487.068833674491
2015-07-31,内蒙古,赤峰,2015-07-31,5815.0,1%↑,7788.143902720338
2015-08-31,内蒙古,赤峰,2015-08-31,5798.0,--,5850.127356423959
2015-09-30,内蒙古,赤峰,2015-09-30,5813.0,--,5850.83306620977
2015-10-31,内蒙古,赤峰,2015-10-31,5800.0,--,5847.141764086151
2015-11-30,内蒙古,赤峰,2015-11-30,5828.0,--,5780.571169514178
2015-12-31,内蒙古,赤峰,2015-12-31,5765.0,1%↓,5871.233114929751
2016-01-31,内蒙古,赤峰,2016-01-31,5765.0,0.39%↓,5747.139928349111
2016-02-29,内蒙古,赤峰,2016-02-29,5780.0,0.27%↑,5769.143965067266
2016-03-31,内蒙古,赤峰,2016-03-31,5828.0,0.83%↑,5790.1583236318065
2016-04-30,内蒙古,赤峰,2016-04-30,5925.0,1.67%↑,5881.714102676403
2016-05-31,内蒙古,赤峰,2016-05-31,5969.0,0.75%↑,5967.686601134975
2016-06-30,内蒙古,赤峰,2016-06-30,6023.0,0.92%↑,5995.969384171303
2016-07-31,内蒙古,赤峰,2016-07-31,6075.0,0.88%↑,6068.886472620463
2016-08-31,内蒙古,赤峰,2016-08-31,6082.0,0.13%↑,6107.70151165305
2016-09-30,内蒙古,赤峰,2016-09-30,6090.0,0.14%↑,6099.168071890076
2016-10-31,内蒙古,赤峰,2016-10-31,6086.0,0.05%↓,6106.188074121589
2016-11-30,内蒙古,赤峰,2016-11-30,6114.0,0.48%↑,6098.2925323951795
2016-12-31,内蒙古,赤峰,2016-12-31,6122.0,0.13%↑,6145.858240664028
2017-01-31,内蒙古,赤峰,2017-01-31,6515.0,6.43%↑,6137.393857845842
2017-02-28,内蒙古,赤峰,2017-02-28,6622.0,1.65%↑,6728.806715396079
2017-03-31,内蒙古,赤峰,2017-03-31,6805.0,0.24%↑,6711.031485621388
2017-04-30,内蒙古,赤峰,2017-04-30,7028.0,3.28%↑,6878.851367600799
2017-05-31,内蒙古,赤峰,2017-05-31,7255.0,0.06%↑,7114.660607616834
2017-06-30,内蒙古,赤峰,2017-06-30,7500.0,3.38%↑,7487.783931547862
2017-07-31,内蒙古,赤峰,2017-07-31,7402.0,0.04%↓,7601.309060810521
2017-08-31,内蒙古,赤峰,2017-08-31,7276.0,1.7%↓,7319.584155829457
2017-09-30,内蒙古,赤峰,2017-09-30,7279.0,0.05%↑,7283.240592876517
2017-10-31,内蒙古,赤峰,2017-10-31,7291.0,0.01%↑,7340.2954382622875
2017-11-30,内蒙古,赤峰,2017-11-30,7349.0,0.8%↑,7328.179802372416
2017-12-31,内蒙古,赤峰,2017-12-31,7381.0,0.01%↑,7390.8596196668595
2018-01-31,内蒙古,赤峰,2018-01-31,7450.0,0.95%↑,7439.502882092384
2018-02-28,内蒙古,赤峰,2018-02-28,7604.0,2.08%↑,7519.93628276016
2018-03-31,内蒙古,赤峰,2018-03-31,7858.0,0.06%↑,7690.33907653497
2018-04-30,内蒙古,赤峰,2018-04-30,8053.0,2.49%↑,8030.632484272859
2018-05-31,内蒙古,赤峰,2018-05-31,8274.0,--,8184.122331344065
2018-06-30,内蒙古,赤峰,2018-06-30,8477.0,2.46%↑,8371.588355992513
2018-07-31,内蒙古,赤峰,2018-07-31,8662.0,2.19%↑,8610.494851319208
2018-08-31,内蒙古,赤峰,2018-08-31,8816.0,1.78%↑,8819.306681088103
2018-09-30,内蒙古,赤峰,2018-09-30,8927.0,1.27%↑,8886.400780894492
2018-10-31,内蒙古,赤峰,2018-10-31,8918.0,0.1%↓,9005.188550005392
2018-11-30,内蒙古,赤峰,2018-11-30,8820.0,1.1%↓,8985.353783341794
2018-12-31,内蒙古,赤峰,2018-12-31,8803.0,0.19%↓,8787.037647529207
2019-01-31,内蒙古,赤峰,2019-01-31,8789.0,0.16%↓,8812.933697825663
2019-02-28,内蒙古,赤峰,2019-02-28,8831.0,0.49%↑,8885.3605347238
2019-03-31,内蒙古,赤峰,2019-03-31,8919.0,1%↑,8888.33323540859
2019-04-30,内蒙古,赤峰,2019-04-30,8992.0,0.82%↑,8946.484102933811
2019-05-31,内蒙古,赤峰,2019-05-31,9017.0,0.28%↑,9112.503933711607
2019-06-30,内蒙古,赤峰,2019-06-30,9058.0,0.46%↑,9076.245184347572
2019-07-31,内蒙古,赤峰,2019-07-31,9104.0,0.51%↑,9051.490820703666
2019-08-31,内蒙古,赤峰,2019-08-31,9291.0,2.06%↑,9193.866104014234
2019-09-30,内蒙古,赤峰,2019-09-30,9736.0,4.79%↑,9466.703649698058
2019-10-31,内蒙古,赤峰,2019-10-31,9753.0,0.18%↑,9947.25591996619
2019-11-30,内蒙古,赤峰,2019-11-30,9770.0,0.18%↑,9796.51332077974
2019-12-31,内蒙古,赤峰,2019-12-31,9808.0,0.39%↑,9779.64078691393
2020-01-31,内蒙古,赤峰,2020-01-31,9892.0,0.86%↑,9844.618444921703
2020-02-29,内蒙古,赤峰,2020-02-29,9984.0,0.93%↑,10064.139518949096
2020-03-31,内蒙古,赤峰,2020-03-31,10015.0,0.31%↑,10022.111412192504
2020-04-30,内蒙古,赤峰,2020-04-30,9964.0,0.51%↓,10019.145372642432
2020-05-31,内蒙古,赤峰,2020-05-31,,,10035.467343694976
2020-06-30,内蒙古,赤峰,2020-06-30,,,10114.084541636086
2020-07-31,内蒙古,赤峰,2020-07-31,,,10153.077400996572
2015-04-30,内蒙古,通辽,2015-04-30,4559.0,--,0.0
2015-05-31,内蒙古,通辽,2015-05-31,4571.0,--,7598.333333333334
2015-06-30,内蒙古,通辽,2015-06-30,4692.0,3%↑,4623.620248815109
2015-07-31,内蒙古,通辽,2015-07-31,4646.0,1%↓,4831.513460671652
2015-08-31,内蒙古,通辽,2015-08-31,4629.0,--,4604.630313094783
2015-09-30,内蒙古,通辽,2015-09-30,4782.0,3%↑,4615.2698376558865
2015-10-31,内蒙古,通辽,2015-10-31,4761.0,--,4886.454802801226
2015-11-30,内蒙古,通辽,2015-11-30,4646.0,2%↓,4756.222832999262
2015-12-31,内蒙古,通辽,2015-12-31,4520.0,3%↓,4600.665049646473
2016-01-31,内蒙古,通辽,2016-01-31,4520.0,2.87%↓,4455.182273424408
2016-02-29,内蒙古,通辽,2016-02-29,4536.0,0.36%↑,4513.5105480239445
2016-03-31,内蒙古,通辽,2016-03-31,4730.0,4.29%↑,4529.4936485457865
2016-04-30,内蒙古,通辽,2016-04-30,4934.0,4.31%↑,4815.085648300143
2016-05-31,内蒙古,通辽,2016-05-31,5007.0,1.48%↑,5020.774257947361
2016-06-30,内蒙古,通辽,2016-06-30,4973.0,0.66%↓,5049.030755750083
2016-07-31,内蒙古,通辽,2016-07-31,4948.0,0.5%↓,4974.847073021097
2016-08-31,内蒙古,通辽,2016-08-31,4953.0,0.11%↑,4955.61037894855
2016-09-30,内蒙古,通辽,2016-09-30,4954.0,0.02%↑,4969.704290334483
2016-10-31,内蒙古,通辽,2016-10-31,5024.0,1.43%↑,4967.537853323557
2016-11-30,内蒙古,通辽,2016-11-30,5133.0,2.18%↑,5067.288775030678
2016-12-31,内蒙古,通辽,2016-12-31,5110.0,0.44%↓,5189.48089611882
2017-01-31,内蒙古,通辽,2017-01-31,4632.0,9.35%↓,5112.528326539909
2017-02-28,内蒙古,通辽,2017-02-28,4181.0,9.74%↓,4448.848502596602
2017-03-31,内蒙古,通辽,2017-03-31,4181.0,--,4021.5706937369646
2017-04-30,内蒙古,通辽,2017-04-30,4181.0,--,4183.807316884533
2017-05-31,内蒙古,通辽,2017-05-31,4181.0,--,4160.555908607797
2017-06-30,内蒙古,通辽,2017-06-30,4181.0,--,4171.8359213407675
2017-07-31,内蒙古,通辽,2017-07-31,4181.0,--,4165.288011687518
2017-08-31,内蒙古,通辽,2017-08-31,4181.0,--,4168.476466464903
2017-09-30,内蒙古,通辽,2017-09-30,5338.0,27.68%↑,4168.177029264847
2017-10-31,内蒙古,通辽,2017-10-31,5676.0,0.03%↑,5799.287927924994
2017-11-30,内蒙古,通辽,2017-11-30,5745.0,1.22%↑,5748.447206052508
2017-12-31,内蒙古,通辽,2017-12-31,5854.0,0.07%↓,5808.574033103591
2018-01-31,内蒙古,通辽,2018-01-31,5793.0,1.04%↓,5907.450620333955
2018-02-28,内蒙古,通辽,2018-02-28,5934.0,2.44%↑,5790.728524163009
2018-03-31,内蒙古,通辽,2018-03-31,6007.0,0.06%↑,6021.170371450602
2018-04-30,内蒙古,通辽,2018-04-30,6127.0,2.01%↑,6049.698462038987
2018-05-31,内蒙古,通辽,2018-05-31,6119.0,--,6202.906003212374
2018-06-30,内蒙古,通辽,2018-06-30,6245.0,2.06%↑,6135.093608545932
2018-07-31,内蒙古,通辽,2018-07-31,6378.0,2.13%↑,6327.0615772636875
2018-08-31,内蒙古,通辽,2018-08-31,6565.0,2.94%↑,6449.127959887754
2018-09-30,内蒙古,通辽,2018-09-30,6676.0,1.7%↑,6665.757503176245
2018-10-31,内蒙古,通辽,2018-10-31,6763.0,1.3%↑,6741.7905975199865
2018-11-30,内蒙古,通辽,2018-11-30,6564.0,2.93%↓,6828.389073835175
2018-12-31,内蒙古,通辽,2018-12-31,6558.0,0.09%↓,6514.593879046725
2019-01-31,内蒙古,通辽,2019-01-31,6492.0,1%↓,6602.244322943715
2019-02-28,内蒙古,通辽,2019-02-28,6435.0,0.86%↓,6489.205221410358
2019-03-31,内蒙古,通辽,2019-03-31,6423.0,0.17%↓,6449.375264264518
2019-04-30,内蒙古,通辽,2019-04-30,6418.0,0.07%↓,6445.77085514486
2019-05-31,内蒙古,通辽,2019-05-31,6432.0,0.23%↑,6442.888935948739
2019-06-30,内蒙古,通辽,2019-06-30,6430.0,0.02%↓,6463.375391742001
2019-07-31,内蒙古,通辽,2019-07-31,6419.0,0.17%↓,6453.299034172128
2019-08-31,内蒙古,通辽,2019-08-31,6452.0,0.52%↑,6439.910444578695
2019-09-30,内蒙古,通辽,2019-09-30,6684.0,3.6%↑,6489.342177824106
2019-10-31,内蒙古,通辽,2019-10-31,6689.0,0.09%↑,6796.2680411628735
2019-11-30,内蒙古,通辽,2019-11-30,6671.0,0.26%↓,6702.413486706365
2019-12-31,内蒙古,通辽,2019-12-31,6663.0,0.12%↓,6696.106053106471
2020-01-31,内蒙古,通辽,2020-01-31,6634.0,0.43%↓,6682.746322281387
2020-02-29,内蒙古,通辽,2020-02-29,6638.0,0.06%↑,6648.885571122681
2020-03-31,内蒙古,通辽,2020-03-31,6576.0,0.93%↓,6665.242144717764
2020-04-30,内蒙古,通辽,2020-04-30,6482.0,1.42%↓,6574.536291952997
2020-05-31,内蒙古,通辽,2020-05-31,,,6472.797426054774
2020-06-30,内蒙古,通辽,2020-06-30,,,6494.697480506394
2020-07-31,内蒙古,通辽,2020-07-31,,,6522.758368491587
2015-04-30,内蒙古,鄂尔多斯,2015-04-30,4369.0,--,0.0
2015-05-31,内蒙古,鄂尔多斯,2015-05-31,4379.0,--,4976.810225932423
2015-06-30,内蒙古,鄂尔多斯,2015-06-30,4375.0,--,6694.663879714615
2015-07-31,内蒙古,鄂尔多斯,2015-07-31,4348.0,1%↓,6235.459696192054
2015-08-31,内蒙古,鄂尔多斯,2015-08-31,4366.0,--,5117.70789350985
2015-09-30,内蒙古,鄂尔多斯,2015-09-30,4439.0,2%↑,4784.287448242024
2015-10-31,内蒙古,鄂尔多斯,2015-10-31,4347.0,2%↓,4342.656467718743
2015-11-30,内蒙古,鄂尔多斯,2015-11-30,4407.0,1%↑,4443.99800272403
